,Team Name,2018-01-01,2018-01-02,2018-01-03,2018-01-04,2018-01-05,2018-01-06,2018-01-07,2018-01-08,2018-01-09,2018-01-10,2018-01-11,2018-01-12,2018-01-13,2018-01-14,2018-01-15,2018-01-16,2018-01-17,2018-01-18,2018-01-19,2018-01-20,2018-01-21,2018-01-22,2018-01-23,2018-01-24,2018-01-25,2018-01-26,2018-01-27,2018-01-28,2018-01-29,2018-01-30,2018-01-31,2018-02-01,2018-02-02,2018-02-03,2018-02-04,2018-02-05,2018-02-06,2018-02-07,2018-02-08,2018-02-09,2018-02-10,2018-02-11,2018-02-12,2018-02-13,2018-02-14,2018-02-15,2018-02-16,2018-02-17,2018-02-18,2018-02-19,2018-02-20,2018-02-21,2018-02-22,2018-02-23,2018-02-24,2018-02-25,2018-02-26,2018-02-27,2018-02-28
217,High Point,18.219,18.219,18.219,18.744,18.744,18.744,18.564,18.564,18.564,18.315,18.315,18.315,18.128,18.128,18.128,18.662,18.662,18.662,18.781,18.781,18.781,18.956,18.956,18.956,19.480,19.480,19.480,19.615,19.615,19.615,19.615,19.615,19.727,19.727,19.488,19.488,19.488,19.488,19.148,19.148,19.148,19.449,19.449,19.449,19.449,19.449,19.541,19.541,19.541,19.806,19.806,19.806,19.806,19.757,19.757,19.588,19.588,19.588,19.383
218,Southern,18.189,18.144,18.144,18.307,18.307,18.307,20.078,20.078,20.787,20.787,20.787,20.787,20.787,21.487,21.487,22.367,22.367,22.367,22.367,22.367,22.189,22.189,22.032,22.032,22.032,22.032,22.032,21.926,21.926,21.926,21.926,21.926,21.926,21.926,22.438,22.438,22.547,22.547,22.547,22.547,22.547,22.373,22.373,22.336,22.336,22.336,22.336,22.336,22.776,22.776,22.448,22.448,22.448,22.448,22.448,22.790,22.790,22.790,22.790
219,McNeese St,18.167,18.167,18.167,17.874,17.874,17.874,18.181,18.181,18.181,18.181,18.246,18.246,18.246,17.941,17.941,17.941,17.941,17.941,17.941,17.941,18.349,18.349,18.349,18.349,18.349,18.349,18.349,18.307,18.307,18.307,17.963,17.963,17.963,17.963,18.198,18.198,18.198,18.198,18.198,18.514,18.514,18.105,18.105,18.105,18.105,17.664,17.664,17.664,17.794,17.794,17.794,17.794,18.091,18.091,18.091,18.774,18.774,18.774,18.774
220,Rhode Island,18.161,18.161,18.161,18.410,18.410,18.410,18.226,18.226,18.226,18.704,18.704,18.704,18.704,19.318,19.318,19.318,19.318,19.594,19.594,19.594,19.663,19.663,19.663,19.663,19.843,19.843,19.843,19.564,19.564,19.564,19.895,19.895,19.895,19.867,19.867,19.867,19.867,19.867,19.867,19.867,19.593,19.593,19.593,19.593,19.352,19.352,19.352,19.432,19.432,19.432,19.432,19.584,19.584,19.584,19.337,19.337,19.337,19.337,19.074
221,Idaho,18.138,18.138,18.138,18.138,18.687,18.687,17.953,17.953,17.953,17.953,17.953,17.953,18.045,18.045,18.045,18.045,18.045,18.045,17.982,17.982,18.756,18.756,18.756,18.756,18.756,18.522,18.522,18.887,18.887,18.887,18.887,18.887,19.028,19.028,18.831,18.831,18.831,18.831,18.831,18.831,18.405,18.405,18.405,18.405,18.405,18.405,18.069,18.069,18.084,18.084,18.084,18.084,18.084,17.680,17.680,17.826,17.826,17.826,17.826
222,N Colorado,18.087,18.087,18.087,18.087,17.467,17.467,17.740,17.740,17.740,17.740,17.740,17.706,17.706,17.891,17.891,17.891,17.891,17.891,17.891,17.891,18.206,18.206,18.206,18.206,18.206,17.870,17.870,17.729,17.729,17.729,17.729,17.729,18.387,18.387,18.017,18.017,18.017,18.017,18.017,18.515,18.515,18.486,18.486,18.486,18.486,18.486,18.848,18.848,19.125,19.125,19.125,19.125,19.125,19.125,19.125,18.979,18.979,18.979,18.979
223,St Josephs,18.079,18.079,18.079,19.411,19.411,19.411,20.262,20.262,20.262,20.262,19.952,19.952,19.952,19.952,19.692,19.692,19.692,19.644,19.644,19.644,19.218,19.218,19.218,19.218,19.342,19.342,19.342,18.918,18.918,18.918,18.918,18.886,18.886,18.886,19.129,19.129,19.129,18.817,18.817,18.817,18.817,18.881,18.881,18.881,18.881,18.822,18.822,18.822,19.118,19.118,19.118,19.118,19.377,19.377,19.377,19.505,19.505,19.505,19.580
224,St Peters,18.041,18.041,18.041,18.041,18.041,18.050,18.050,17.644,17.644,17.644,17.644,17.644,17.052,17.052,16.614,16.614,16.614,16.614,16.283,16.283,16.283,16.718,16.718,16.718,16.718,16.718,16.479,16.479,16.479,16.417,16.417,16.417,16.417,16.531,16.531,16.599,16.599,16.599,16.599,16.897,16.897,16.598,16.598,16.598,16.758,16.758,16.758,16.758,16.474,16.474,16.474,16.474,16.474,16.474,16.429,16.429,16.355,16.355,16.355
225,Virginia,18.003,18.003,18.003,17.309,17.309,17.309,16.753,16.753,16.753,17.632,17.632,17.632,17.632,17.632,17.957,17.957,17.957,17.957,17.619,17.619,17.619,17.583,17.583,17.011,17.011,17.011,17.011,16.671,16.671,16.671,16.671,16.449,16.449,16.449,16.210,16.210,16.210,16.210,16.102,16.102,16.102,15.927,15.927,15.927,15.898,15.898,15.898,15.898,15.898,15.898,15.898,15.898,16.099,16.099,16.099,16.044,16.044,16.044,16.044
226,Yale,17.994,17.994,17.994,17.994,17.994,17.994,17.853,17.853,17.853,17.853,17.853,17.853,18.125,18.125,18.125,18.125,18.125,18.125,18.125,18.345,18.345,18.345,18.345,18.345,18.345,18.345,18.345,18.135,18.135,18.135,18.135,18.135,18.135,17.819,17.636,17.636,17.636,17.636,17.636,17.636,17.643,17.677,17.677,17.677,17.677,17.677,17.677,17.502,17.333,17.333,17.333,17.333,17.333,17.333,17.323,17.533,17.533,17.533,17.533
227,Wm & Mary,17.974,17.974,18.976,18.976,18.976,18.710,18.710,18.463,18.463,18.463,18.463,20.169,20.169,20.775,20.775,20.775,20.775,20.775,20.843,20.843,20.246,20.246,20.246,20.246,20.246,19.797,19.797,19.943,19.943,19.943,19.943,19.943,19.864,19.864,19.730,19.730,19.730,19.730,19.730,19.593,19.593,19.741,19.741,19.741,19.741,19.741,20.081,20.081,19.986,19.986,19.986,19.986,19.986,20.428,20.428,21.262,21.262,21.262,21.262
228,Nicholls St,17.966,17.966,17.966,18.235,18.235,18.235,18.844,18.844,18.844,18.844,19.386,19.386,19.386,20.112,20.112,20.112,20.610,20.610,20.610,20.610,20.610,20.610,20.610,20.610,20.500,20.500,20.500,20.605,20.605,20.605,20.605,20.605,20.605,20.605,20.769,20.769,20.769,20.769,20.402,20.402,20.402,20.209,20.209,20.209,20.209,20.256,20.256,20.256,20.710,20.710,20.710,20.710,20.577,20.577,20.577,20.647,20.647,20.647,20.647
229,S Car State,17.949,17.949,17.949,17.365,17.365,17.365,16.798,16.798,16.798,16.798,16.798,16.798,16.798,17.653,17.653,17.753,17.753,17.753,17.753,17.753,18.242,18.242,18.515,18.515,18.515,18.515,18.515,18.392,18.392,18.640,18.640,18.640,18.640,18.640,18.545,18.545,18.225,18.225,18.225,18.225,18.225,18.738,18.738,18.738,18.738,18.738,18.738,18.738,18.965,18.965,18.846,18.846,18.846,18.846,18.846,19.122,19.122,19.294,19.294
230,Florida Intl,17.890,17.890,17.890,17.890,17.852,17.852,17.688,17.688,17.688,17.688,17.688,18.070,18.070,18.226,18.226,18.226,18.226,18.226,17.712,17.712,18.289,18.289,18.289,18.289,18.289,17.904,17.904,17.825,17.825,17.825,17.825,17.825,18.405,18.405,18.639,18.639,18.639,18.639,18.639,18.511,18.511,18.177,18.177,18.177,18.177,18.177,18.177,18.177,18.306,18.306,18.306,18.306,18.306,17.988,17.988,17.897,17.897,17.897,17.897
